sample_index,method,top_k,num_gold_sf,num_retrieved_sf,correct_matches,recall,precision,f1
790,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
790,BM25_Only,10,2,10,2,1.0,0.2,0.3333333333333333
791,BM25_Only,3,3,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
791,BM25_Only,4,3,4,1,0.3333333333333333,0.25,0.2857142857142857
791,BM25_Only,5,3,5,1,0.3333333333333333,0.2,0.25
791,BM25_Only,6,3,6,1,0.3333333333333333,0.1666666666666666,0.2222222222222222
791,BM25_Only,7,3,7,1,0.3333333333333333,0.1428571428571428,0.2
791,BM25_Only,8,3,8,1,0.3333333333333333,0.125,0.1818181818181818
791,BM25_Only,9,3,9,1,0.3333333333333333,0.1111111111111111,0.1666666666666666
791,BM25_Only,10,3,10,1,0.3333333333333333,0.1,0.1538461538461538
791,BM25_Only,11,3,11,1,0.3333333333333333,0.0909090909090909,0.1428571428571428
791,BM25_Only,12,3,12,1,0.3333333333333333,0.0833333333333333,0.1333333333333333
791,BM25_Only,13,3,13,1,0.3333333333333333,0.0769230769230769,0.125
791,BM25_Only,14,3,14,1,0.3333333333333333,0.0714285714285714,0.1176470588235294
791,BM25_Only,15,3,15,1,0.3333333333333333,0.0666666666666666,0.1111111111111111
791,BM25_Only,16,3,16,1,0.3333333333333333,0.0625,0.1052631578947368
791,BM25_Only,17,3,17,2,0.6666666666666666,0.1176470588235294,0.2
791,BM25_Only,18,3,18,3,1.0,0.1666666666666666,0.2857142857142857
792,BM25_Only,3,2,3,2,1.0,0.6666666666666666,0.8
792,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
793,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
793,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
793,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
793,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
793,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
793,BM25_Only,8,2,8,1,0.5,0.125,0.2
793,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
793,BM25_Only,10,2,10,1,0.5,0.1,0.1666666666666666
793,BM25_Only,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
793,BM25_Only,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
793,BM25_Only,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
793,BM25_Only,14,2,14,1,0.5,0.0714285714285714,0.125
793,BM25_Only,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
793,BM25_Only,16,2,16,1,0.5,0.0625,0.1111111111111111
793,BM25_Only,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
793,BM25_Only,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
793,BM25_Only,19,2,19,2,1.0,0.1052631578947368,0.1904761904761905
794,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
794,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
794,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
794,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
794,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
794,BM25_Only,8,2,8,1,0.5,0.125,0.2
794,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
794,BM25_Only,10,2,10,1,0.5,0.1,0.1666666666666666
794,BM25_Only,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
794,BM25_Only,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
794,BM25_Only,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
794,BM25_Only,14,2,14,1,0.5,0.0714285714285714,0.125
794,BM25_Only,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
794,BM25_Only,16,2,16,1,0.5,0.0625,0.1111111111111111
794,BM25_Only,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
794,BM25_Only,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
794,BM25_Only,19,2,19,1,0.5,0.0526315789473684,0.0952380952380952
794,BM25_Only,20,2,20,1,0.5,0.05,0.0909090909090909
795,BM25_Only,3,2,3,0,0.0,0.0,0.0
795,BM25_Only,4,2,4,0,0.0,0.0,0.0
795,BM25_Only,5,2,5,0,0.0,0.0,0.0
795,BM25_Only,6,2,6,0,0.0,0.0,0.0
795,BM25_Only,7,2,7,0,0.0,0.0,0.0
795,BM25_Only,8,2,8,0,0.0,0.0,0.0
795,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
795,BM25_Only,10,2,10,1,0.5,0.1,0.1666666666666666
795,BM25_Only,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
795,BM25_Only,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
795,BM25_Only,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
795,BM25_Only,14,2,14,1,0.5,0.0714285714285714,0.125
795,BM25_Only,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
795,BM25_Only,16,2,16,1,0.5,0.0625,0.1111111111111111
795,BM25_Only,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
795,BM25_Only,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
795,BM25_Only,19,2,19,1,0.5,0.0526315789473684,0.0952380952380952
795,BM25_Only,20,2,20,1,0.5,0.05,0.0909090909090909
796,BM25_Only,3,3,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
796,BM25_Only,4,3,4,1,0.3333333333333333,0.25,0.2857142857142857
796,BM25_Only,5,3,5,2,0.6666666666666666,0.4,0.5
796,BM25_Only,6,3,6,2,0.6666666666666666,0.3333333333333333,0.4444444444444444
796,BM25_Only,7,3,7,3,1.0,0.4285714285714285,0.6
797,BM25_Only,3,3,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
797,BM25_Only,4,3,4,1,0.3333333333333333,0.25,0.2857142857142857
797,BM25_Only,5,3,5,1,0.3333333333333333,0.2,0.25
797,BM25_Only,6,3,6,1,0.3333333333333333,0.1666666666666666,0.2222222222222222
797,BM25_Only,7,3,7,1,0.3333333333333333,0.1428571428571428,0.2
797,BM25_Only,8,3,8,1,0.3333333333333333,0.125,0.1818181818181818
797,BM25_Only,9,3,9,1,0.3333333333333333,0.1111111111111111,0.1666666666666666
797,BM25_Only,10,3,10,1,0.3333333333333333,0.1,0.1538461538461538
797,BM25_Only,11,3,11,1,0.3333333333333333,0.0909090909090909,0.1428571428571428
797,BM25_Only,12,3,12,1,0.3333333333333333,0.0833333333333333,0.1333333333333333
797,BM25_Only,13,3,13,1,0.3333333333333333,0.0769230769230769,0.125
797,BM25_Only,14,3,14,1,0.3333333333333333,0.0714285714285714,0.1176470588235294
797,BM25_Only,15,3,15,1,0.3333333333333333,0.0666666666666666,0.1111111111111111
797,BM25_Only,16,3,16,1,0.3333333333333333,0.0625,0.1052631578947368
797,BM25_Only,17,3,17,1,0.3333333333333333,0.0588235294117647,0.1
797,BM25_Only,18,3,18,1,0.3333333333333333,0.0555555555555555,0.0952380952380952
797,BM25_Only,19,3,19,1,0.3333333333333333,0.0526315789473684,0.0909090909090909
797,BM25_Only,20,3,20,1,0.3333333333333333,0.05,0.0869565217391304
798,BM25_Only,3,2,3,2,1.0,0.6666666666666666,0.8
798,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
799,BM25_Only,3,2,3,0,0.0,0.0,0.0
799,BM25_Only,4,2,4,0,0.0,0.0,0.0
799,BM25_Only,5,2,5,0,0.0,0.0,0.0
799,BM25_Only,6,2,6,0,0.0,0.0,0.0
799,BM25_Only,7,2,7,0,0.0,0.0,0.0
799,BM25_Only,8,2,8,0,0.0,0.0,0.0
799,BM25_Only,9,2,9,0,0.0,0.0,0.0
799,BM25_Only,10,2,10,0,0.0,0.0,0.0
799,BM25_Only,11,2,11,0,0.0,0.0,0.0
799,BM25_Only,12,2,12,0,0.0,0.0,0.0
799,BM25_Only,13,2,13,0,0.0,0.0,0.0
799,BM25_Only,14,2,14,0,0.0,0.0,0.0
799,BM25_Only,15,2,15,0,0.0,0.0,0.0
799,BM25_Only,16,2,16,1,0.5,0.0625,0.1111111111111111
799,BM25_Only,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
799,BM25_Only,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
799,BM25_Only,19,2,19,1,0.5,0.0526315789473684,0.0952380952380952
799,BM25_Only,20,2,20,1,0.5,0.05,0.0909090909090909
800,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
800,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
800,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
800,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
800,BM25_Only,7,2,7,2,1.0,0.2857142857142857,0.4444444444444445
801,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
801,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
801,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
801,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
801,BM25_Only,7,2,7,2,1.0,0.2857142857142857,0.4444444444444445
802,BM25_Only,3,2,3,0,0.0,0.0,0.0
802,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
802,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
802,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
802,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
802,BM25_Only,8,2,8,1,0.5,0.125,0.2
802,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
802,BM25_Only,10,2,10,1,0.5,0.1,0.1666666666666666
802,BM25_Only,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
802,BM25_Only,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
802,BM25_Only,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
802,BM25_Only,14,2,14,1,0.5,0.0714285714285714,0.125
802,BM25_Only,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
802,BM25_Only,16,2,16,1,0.5,0.0625,0.1111111111111111
802,BM25_Only,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
802,BM25_Only,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
802,BM25_Only,19,2,19,1,0.5,0.0526315789473684,0.0952380952380952
802,BM25_Only,20,2,20,1,0.5,0.05,0.0909090909090909
803,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
803,BM25_Only,4,2,4,2,1.0,0.5,0.6666666666666666
803,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
804,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
804,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
804,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
804,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
804,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
804,BM25_Only,8,2,8,1,0.5,0.125,0.2
804,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
804,BM25_Only,10,2,10,1,0.5,0.1,0.1666666666666666
804,BM25_Only,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
804,BM25_Only,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
804,BM25_Only,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
804,BM25_Only,14,2,14,1,0.5,0.0714285714285714,0.125
804,BM25_Only,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
804,BM25_Only,16,2,16,1,0.5,0.0625,0.1111111111111111
804,BM25_Only,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
804,BM25_Only,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
804,BM25_Only,19,2,19,2,1.0,0.1052631578947368,0.1904761904761905
805,BM25_Only,3,2,3,0,0.0,0.0,0.0
805,BM25_Only,4,2,4,0,0.0,0.0,0.0
805,BM25_Only,5,2,5,0,0.0,0.0,0.0
805,BM25_Only,6,2,6,0,0.0,0.0,0.0
805,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
805,BM25_Only,8,2,8,2,1.0,0.25,0.4
806,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
806,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
806,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
806,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
806,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
806,BM25_Only,8,2,8,1,0.5,0.125,0.2
806,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
806,BM25_Only,10,2,10,1,0.5,0.1,0.1666666666666666
806,BM25_Only,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
806,BM25_Only,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
806,BM25_Only,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
806,BM25_Only,14,2,14,1,0.5,0.0714285714285714,0.125
806,BM25_Only,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
806,BM25_Only,16,2,16,1,0.5,0.0625,0.1111111111111111
806,BM25_Only,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
806,BM25_Only,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
806,BM25_Only,19,2,19,1,0.5,0.0526315789473684,0.0952380952380952
806,BM25_Only,20,2,20,2,1.0,0.1,0.1818181818181818
807,BM25_Only,3,2,3,0,0.0,0.0,0.0
807,BM25_Only,4,2,4,0,0.0,0.0,0.0
807,BM25_Only,5,2,5,0,0.0,0.0,0.0
807,BM25_Only,6,2,6,0,0.0,0.0,0.0
807,BM25_Only,7,2,7,0,0.0,0.0,0.0
807,BM25_Only,8,2,8,0,0.0,0.0,0.0
807,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
807,BM25_Only,10,2,10,1,0.5,0.1,0.1666666666666666
807,BM25_Only,11,2,11,2,1.0,0.1818181818181818,0.3076923076923077
808,BM25_Only,3,2,3,0,0.0,0.0,0.0
808,BM25_Only,4,2,4,0,0.0,0.0,0.0
808,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
808,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
808,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
808,BM25_Only,8,2,8,1,0.5,0.125,0.2
808,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
808,BM25_Only,10,2,10,1,0.5,0.1,0.1666666666666666
808,BM25_Only,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
808,BM25_Only,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
808,BM25_Only,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
808,BM25_Only,14,2,14,1,0.5,0.0714285714285714,0.125
808,BM25_Only,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
808,BM25_Only,16,2,16,1,0.5,0.0625,0.1111111111111111
808,BM25_Only,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
808,BM25_Only,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
808,BM25_Only,19,2,19,2,1.0,0.1052631578947368,0.1904761904761905
809,BM25_Only,3,3,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
809,BM25_Only,4,3,4,1,0.3333333333333333,0.25,0.2857142857142857
809,BM25_Only,5,3,5,1,0.3333333333333333,0.2,0.25
809,BM25_Only,6,3,6,2,0.6666666666666666,0.3333333333333333,0.4444444444444444
809,BM25_Only,7,3,7,2,0.6666666666666666,0.2857142857142857,0.4
809,BM25_Only,8,3,8,2,0.6666666666666666,0.25,0.3636363636363636
809,BM25_Only,9,3,9,2,0.6666666666666666,0.2222222222222222,0.3333333333333333
809,BM25_Only,10,3,10,2,0.6666666666666666,0.2,0.3076923076923076
809,BM25_Only,11,3,11,2,0.6666666666666666,0.1818181818181818,0.2857142857142857
809,BM25_Only,12,3,12,2,0.6666666666666666,0.1666666666666666,0.2666666666666666
809,BM25_Only,13,3,13,3,1.0,0.2307692307692307,0.375
810,BM25_Only,3,2,3,0,0.0,0.0,0.0
810,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
810,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
810,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
810,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
810,BM25_Only,8,2,8,1,0.5,0.125,0.2
810,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
810,BM25_Only,10,2,10,2,1.0,0.2,0.3333333333333333
811,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
811,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
811,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
811,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
811,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
811,BM25_Only,8,2,8,2,1.0,0.25,0.4
812,BM25_Only,3,4,3,1,0.25,0.3333333333333333,0.2857142857142857
812,BM25_Only,4,4,4,1,0.25,0.25,0.25
812,BM25_Only,5,4,5,1,0.25,0.2,0.2222222222222222
812,BM25_Only,6,4,6,1,0.25,0.1666666666666666,0.2
812,BM25_Only,7,4,7,1,0.25,0.1428571428571428,0.1818181818181818
812,BM25_Only,8,4,8,1,0.25,0.125,0.1666666666666666
812,BM25_Only,9,4,9,1,0.25,0.1111111111111111,0.1538461538461538
812,BM25_Only,10,4,10,2,0.5,0.2,0.2857142857142857
812,BM25_Only,11,4,11,2,0.5,0.1818181818181818,0.2666666666666666
812,BM25_Only,12,4,12,2,0.5,0.1666666666666666,0.25
812,BM25_Only,13,4,13,2,0.5,0.1538461538461538,0.2352941176470588
812,BM25_Only,14,4,14,2,0.5,0.1428571428571428,0.2222222222222222
812,BM25_Only,15,4,15,3,0.75,0.2,0.3157894736842105
812,BM25_Only,16,4,16,3,0.75,0.1875,0.3
812,BM25_Only,17,4,17,3,0.75,0.1764705882352941,0.2857142857142857
812,BM25_Only,18,4,18,3,0.75,0.1666666666666666,0.2727272727272727
812,BM25_Only,19,4,19,3,0.75,0.1578947368421052,0.2608695652173913
812,BM25_Only,20,4,20,3,0.75,0.15,0.2499999999999999
813,BM25_Only,3,3,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
813,BM25_Only,4,3,4,1,0.3333333333333333,0.25,0.2857142857142857
813,BM25_Only,5,3,5,1,0.3333333333333333,0.2,0.25
813,BM25_Only,6,3,6,1,0.3333333333333333,0.1666666666666666,0.2222222222222222
813,BM25_Only,7,3,7,1,0.3333333333333333,0.1428571428571428,0.2
813,BM25_Only,8,3,8,1,0.3333333333333333,0.125,0.1818181818181818
813,BM25_Only,9,3,9,1,0.3333333333333333,0.1111111111111111,0.1666666666666666
813,BM25_Only,10,3,10,1,0.3333333333333333,0.1,0.1538461538461538
813,BM25_Only,11,3,11,1,0.3333333333333333,0.0909090909090909,0.1428571428571428
813,BM25_Only,12,3,12,1,0.3333333333333333,0.0833333333333333,0.1333333333333333
813,BM25_Only,13,3,13,1,0.3333333333333333,0.0769230769230769,0.125
813,BM25_Only,14,3,14,1,0.3333333333333333,0.0714285714285714,0.1176470588235294
813,BM25_Only,15,3,15,1,0.3333333333333333,0.0666666666666666,0.1111111111111111
813,BM25_Only,16,3,16,1,0.3333333333333333,0.0625,0.1052631578947368
813,BM25_Only,17,3,17,1,0.3333333333333333,0.0588235294117647,0.1
813,BM25_Only,18,3,18,1,0.3333333333333333,0.0555555555555555,0.0952380952380952
813,BM25_Only,19,3,19,1,0.3333333333333333,0.0526315789473684,0.0909090909090909
813,BM25_Only,20,3,20,1,0.3333333333333333,0.05,0.0869565217391304
814,BM25_Only,3,3,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
814,BM25_Only,4,3,4,1,0.3333333333333333,0.25,0.2857142857142857
814,BM25_Only,5,3,5,1,0.3333333333333333,0.2,0.25
814,BM25_Only,6,3,6,1,0.3333333333333333,0.1666666666666666,0.2222222222222222
814,BM25_Only,7,3,7,1,0.3333333333333333,0.1428571428571428,0.2
814,BM25_Only,8,3,8,1,0.3333333333333333,0.125,0.1818181818181818
814,BM25_Only,9,3,9,1,0.3333333333333333,0.1111111111111111,0.1666666666666666
814,BM25_Only,10,3,10,1,0.3333333333333333,0.1,0.1538461538461538
814,BM25_Only,11,3,11,2,0.6666666666666666,0.1818181818181818,0.2857142857142857
814,BM25_Only,12,3,12,2,0.6666666666666666,0.1666666666666666,0.2666666666666666
814,BM25_Only,13,3,13,2,0.6666666666666666,0.1538461538461538,0.25
814,BM25_Only,14,3,14,2,0.6666666666666666,0.1428571428571428,0.2352941176470588
814,BM25_Only,15,3,15,2,0.6666666666666666,0.1333333333333333,0.2222222222222222
814,BM25_Only,16,3,16,2,0.6666666666666666,0.125,0.2105263157894736
814,BM25_Only,17,3,17,2,0.6666666666666666,0.1176470588235294,0.2
814,BM25_Only,18,3,18,2,0.6666666666666666,0.1111111111111111,0.1904761904761905
814,BM25_Only,19,3,19,3,1.0,0.1578947368421052,0.2727272727272727
815,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
815,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
815,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
815,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
816,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
816,BM25_Only,4,2,4,2,1.0,0.5,0.6666666666666666
816,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
817,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
817,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
817,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
817,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
817,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
817,BM25_Only,8,2,8,1,0.5,0.125,0.2
817,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
817,BM25_Only,10,2,10,1,0.5,0.1,0.1666666666666666
817,BM25_Only,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
817,BM25_Only,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
817,BM25_Only,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
817,BM25_Only,14,2,14,1,0.5,0.0714285714285714,0.125
817,BM25_Only,15,2,15,2,1.0,0.1333333333333333,0.2352941176470588
818,BM25_Only,3,2,3,0,0.0,0.0,0.0
818,BM25_Only,4,2,4,0,0.0,0.0,0.0
818,BM25_Only,5,2,5,0,0.0,0.0,0.0
818,BM25_Only,6,2,6,0,0.0,0.0,0.0
818,BM25_Only,7,2,7,0,0.0,0.0,0.0
818,BM25_Only,8,2,8,0,0.0,0.0,0.0
818,BM25_Only,9,2,9,0,0.0,0.0,0.0
818,BM25_Only,10,2,10,0,0.0,0.0,0.0
818,BM25_Only,11,2,11,0,0.0,0.0,0.0
818,BM25_Only,12,2,12,0,0.0,0.0,0.0
818,BM25_Only,13,2,13,0,0.0,0.0,0.0
818,BM25_Only,14,2,14,1,0.5,0.0714285714285714,0.125
818,BM25_Only,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
818,BM25_Only,16,2,16,1,0.5,0.0625,0.1111111111111111
818,BM25_Only,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
818,BM25_Only,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
818,BM25_Only,19,2,19,1,0.5,0.0526315789473684,0.0952380952380952
818,BM25_Only,20,2,20,1,0.5,0.05,0.0909090909090909
819,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
819,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
819,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
819,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
819,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
819,BM25_Only,8,2,8,1,0.5,0.125,0.2
819,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
819,BM25_Only,10,2,10,1,0.5,0.1,0.1666666666666666
819,BM25_Only,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
819,BM25_Only,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
819,BM25_Only,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
819,BM25_Only,14,2,14,1,0.5,0.0714285714285714,0.125
819,BM25_Only,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
819,BM25_Only,16,2,16,1,0.5,0.0625,0.1111111111111111
819,BM25_Only,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
819,BM25_Only,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
819,BM25_Only,19,2,19,1,0.5,0.0526315789473684,0.0952380952380952
819,BM25_Only,20,2,20,1,0.5,0.05,0.0909090909090909
820,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
820,BM25_Only,4,2,4,2,1.0,0.5,0.6666666666666666
820,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
821,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
821,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
821,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
821,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
821,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
821,BM25_Only,8,2,8,1,0.5,0.125,0.2
821,BM25_Only,9,2,9,2,1.0,0.2222222222222222,0.3636363636363636
822,BM25_Only,3,2,3,2,1.0,0.6666666666666666,0.8
822,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
823,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
823,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
823,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
823,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
823,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
823,BM25_Only,8,2,8,1,0.5,0.125,0.2
823,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
823,BM25_Only,10,2,10,1,0.5,0.1,0.1666666666666666
823,BM25_Only,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
823,BM25_Only,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
823,BM25_Only,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
823,BM25_Only,14,2,14,1,0.5,0.0714285714285714,0.125
823,BM25_Only,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
823,BM25_Only,16,2,16,1,0.5,0.0625,0.1111111111111111
823,BM25_Only,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
823,BM25_Only,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
823,BM25_Only,19,2,19,1,0.5,0.0526315789473684,0.0952380952380952
823,BM25_Only,20,2,20,1,0.5,0.05,0.0909090909090909
824,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
824,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
824,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
824,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
824,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
824,BM25_Only,8,2,8,1,0.5,0.125,0.2
